enlightenment,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">The action of enlightening or the state of being enlightened.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘Robbie looked to me for enlightenment’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">understanding</strong><span class=""syn"">, insight, education, learning, knowledge, awareness, information, erudition, wisdom, instruction, teaching</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">The action or state of attaining or having attained spiritual knowledge or insight, in particular (in Buddhism) that awareness which frees a person from the cycle of rebirth.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the key to enlightenment is the way of the Buddha’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""form-groups""><strong>the Enlightenment</strong></span><span class=""ind"">A European intellectual movement of the late 17th and 18th centuries emphasizing reason and individualism rather than tradition. It was heavily influenced by 17th-century philosophers such as Descartes, Locke, and Newton, and its prominent figures included Kant, Goethe, Voltaire, Rousseau, and Adam Smith.</span></p><span class=""indicators""></span></div></li></ul></section>"
enlist,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Enrol or be enrolled in the armed services.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">no object</span></u> <em>‘he enlisted in the Royal Naval Air Service’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with object</span></u> <em>‘hundreds of thousands of recruits had been enlisted’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">join up</strong></div><div><strong class=""syn"">recruit</strong><span class=""syn"">, call up, enrol, sign up</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">with object</span></u> <span class=""ind"">Engage (a person or their help or support)</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the company enlisted the help of independent consultants’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">obtain</strong><span class=""syn"">, engage, win, get, procure, secure</span></div></div></div></li></ul></p></div></li></ul></section>"
enroll,
entangle,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Cause to become twisted together with or caught in.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘fish attempt to swim through the mesh and become entangled’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">intertwine</strong><span class=""syn"">, entwine, tangle, intertwist, twist, ravel, snarl, knot, coil, mat, jumble, muddle</span></div><div><strong class=""syn"">catch</strong><span class=""syn"">, capture, trap, snare, ensnare, entrap, enmesh, ensnarl</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Involve (someone) in difficulties or complicated circumstances from which it is difficult to escape.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘they were suspicious of becoming entangled in a civil war’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">involve</strong><span class=""syn"">, implicate, embroil, mix up, catch up, bog down, mire</span></div></div></div></li></ul></p></div></li></ul></section>"
enterprising,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Having or showing initiative and resourcefulness.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘some enterprising teachers have started their own recycling programmes’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">resourceful</strong><span class=""syn"">, imaginative, ingenious, inventive, original, creative</span></div></div></div></div></li></ul></section>"
entity,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>entities</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A thing with distinct and independent existence.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘Church and empire were fused in a single entity’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">organization</strong><span class=""syn"">, institution, establishment, body, operation</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">Existence; being.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘entity and nonentity’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">existence</strong><span class=""syn"">, being</span></div></div></div></li></ul></p></div></li></ul></section>"
entrepreneur,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A person who sets up a business or businesses, taking on financial risks in the hope of profit.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘many entrepreneurs see potential in this market’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">businessman</strong><span class=""syn"">, businesswoman, business person, business executive, enterpriser, speculator, tycoon, magnate</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A promoter in the entertainment industry.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the music entrepreneur pulled back from financing a screenplay Hopper had written’</em></div></div></li></ul></p></div></li></ul></section>"
epidemic,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A widespread occurrence of an infectious disease in a community at a particular time.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a flu epidemic’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">outbreak</strong><span class=""syn"">, plague, scourge, infestation</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A sudden, widespread occurrence of an undesirable phenomenon.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘an epidemic of violent crime’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">spate</strong><span class=""syn"">, rash, wave, explosion, eruption, outbreak, outburst, flare-up, craze</span></div></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Of the nature of an epidemic.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘shoplifting has reached epidemic proportions’</em></div></div><div class=""crossReference"">Compare with <a>endemic</a>, <a>pandemic</a>, <a>epizootic</a></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">rife</strong><span class=""syn"">, rampant, widespread, wide-ranging, extensive, sweeping, penetrating, pervading</span></div></div></div></div></li></ul></section>"
equilibrium,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>equilibria</span></span></span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A state in which opposing forces or influences are balanced.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the task is the maintenance of social equilibrium’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">balance</strong><span class=""syn"">, symmetry, equipoise, parity, equality, evenness</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A state of physical balance.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I stumbled over a rock and recovered my equilibrium’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A calm state of mind.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘his intensity could unsettle his equilibrium’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">composure</strong><span class=""syn"">, calmness, calm, equanimity, collectedness, sangfroid, coolness</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""sense-regions domain_labels"">Chemistry </span><span class=""ind"">A state in which a process and its reverse are occurring at equal rates so that no overall change is taking place.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘ice is in equilibrium with water’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.4</span><span class=""sense-regions domain_labels"">Economics </span><span class=""ind"">A situation in which supply and demand are matched and prices stable.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the market is in equilibrium’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘the equilibrium level of income’</em></div></div></li></ul></p></div></li></ul></section>"
equity,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>equities</span></span></span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">The quality of being fair and impartial.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘equity of treatment’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">fairness</strong><span class=""syn"">, fair-mindedness, justness, justice, equitableness, fair play</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-regions domain_labels"">Law </span><span class=""ind"">A branch of law that developed alongside common law and is concerned with fairness and justice, formerly administered in special courts.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘if there is any conflict between the principles of common law and equity, equity prevails’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">The value of the shares issued by a company.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he owns 62% of the group's equity’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">value</strong><span class=""syn"">, worth, valuation</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""form-groups""><strong>equities</strong></span><span class=""ind"">Stocks and shares that carry no fixed interest.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘trading in equities is governed by market rules’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">3</span><span class=""ind"">The value of a mortgaged property after deduction of charges against it.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘people who have built up a significant amount of equity in their homes’</em></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">4</span><div class=""variant"">(also <strong>Equity</strong>)</div><span class=""ind"">(in the UK, US, and several other countries) a trade union to which all professional actors must belong.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘an Equity card’</em></div></div></div></li></ul></section>"
eruption,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">An act or instance of erupting.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the eruption of Vesuvius’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">discharge</strong><span class=""syn"">, venting, ejection, emission, explosion</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A sudden outbreak of something, typically something unwelcome or noisy.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a sudden eruption of street violence’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">outbreak</strong><span class=""syn"">, flare-up, upsurge, outburst, epidemic, breakout, sudden appearance, start, rash, wave, spate, flood, explosion, burst, blaze, flurry</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">A spot, rash, or other mark appearing suddenly on the skin.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘irritable skin eruptions’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">rash</strong><span class=""syn"">, outbreak, inflammation</span></div></div></div></div></li></ul></section>"
escalate,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Increase rapidly.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the price of tickets escalated’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">increase rapidly</strong><span class=""syn"">, soar, rocket, shoot up, mount, surge, spiral, grow rapidly, rise rapidly, climb, go up</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Make or become more intense or serious.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">no object</span></u> <em>‘the disturbance escalated into a full-scale riot’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with object</span></u> <em>‘we do not want to escalate the war’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">grow</strong><span class=""syn"">, develop, mushroom, increase, be increased, be stepped up, build up, heighten, strengthen, intensify, accelerate, be extended, be enlarged, be magnified, be amplified</span></div></div></div></li></ul></p></div></li></ul></section>"
