humdrum,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Lacking excitement or variety; boringly monotonous.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘humdrum routine work’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">mundane</strong><span class=""syn"">, dull, dreary, boring, tedious, monotonous, banal, ho-hum, tiresome, wearisome, prosaic, unexciting, uninteresting, uneventful, unvarying, unvaried, unremarkable, repetitive, repetitious, routine, ordinary, everyday, day-to-day, quotidian, run-of-the-mill, commonplace, common, workaday, usual, pedestrian, customary, regular, normal</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Monotonous routine.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an escape from the humdrum of his life’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">weariness</strong><span class=""syn"">, ennui, lack of enthusiasm, lack of interest, lack of concern, apathy, uninterestedness, unconcern, languor, sluggishness, accidie, malaise, world-weariness</span></div></div></div></div></li></ul></section>"
husk,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">The dry outer covering of some fruits or seeds.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the fibrous husk of the coconut’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">mass noun</span></u> <em>‘oats contain more husk than barley’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">shell</strong><span class=""syn"">, hull, pod, case, casing, covering, seed case</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A dry or rough outer layer, especially when it is empty of its contents.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the husks of dead bugs’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Remove the husk or husks from.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘they set up mills to husk the rice’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Bronchitis in cattle, sheep, or pigs caused by parasitic infestation, typically marked by a husky cough.</span></p><span class=""indicators""></span></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">Huskiness.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the husk in her voice’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">with direct speech</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Say something in a husky voice.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘‘What big blue eyes you have,’ husked Lorenzo’</em></div></div></div></li></ul></section>"
hypnosis,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">The induction of a state of consciousness in which a person apparently loses the power of voluntary action and is highly responsive to suggestion or direction. Its use in therapy, typically to recover suppressed memories or to allow modification of behaviour, has been revived but is still controversial.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">mesmerism</strong><span class=""syn"">, hypnotism, hypnotic suggestion, autosuggestion</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A hypnotic state.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I was regressed under hypnosis’</em></div></div></li></ul></p></div></li></ul></section>"
ignoble,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span><span class=""pos-inflections""><span class=""inflection-text""><span>ignobler, </span></span><span class=""inflection-text""><span>ignoblest</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Not honourable in character or purpose.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘ignoble feelings of intense jealousy’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">dishonourable</strong><span class=""syn"">, unworthy, base, shameful, contemptible, despicable, shabby, abject, low, sordid, degraded, corrupt, mean, wrong</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">Of humble origin or social status.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">humble</strong><span class=""syn"">, low, low-born, low-bred, low-ranking, plebeian, proletarian, peasant, poor</span></div></div></div></div></li></ul></section>"
illustrious,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Well known, respected, and admired for past achievements.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘his illustrious predecessor’</em></div></div><div class=""exg""><div class=""ex""><em>‘an illustrious career’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">eminent</strong><span class=""syn"">, distinguished, acclaimed, noted, notable, noteworthy, prominent, pre-eminent, foremost, leading, paramount, prestigious, important, significant, influential, lionized</span></div></div></div></div></li></ul></section>"
imbue,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>imbues, </span></span><span class=""inflection-text""><span>imbuing, </span></span><span class=""inflection-text""><span>imbued</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><span class=""form-groups"">often <strong>be imbued with</strong></span> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Inspire or permeate with (a feeling or quality)</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘his works are invariably imbued with a sense of calm and serenity’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">permeate</strong><span class=""syn"">, saturate, diffuse, suffuse, pervade</span></div></div></div></div></li></ul></section>"
immaculate,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Perfectly clean, neat, or tidy.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an immaculate white suit’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">clean</strong><span class=""syn"">, spotless, pristine, unsoiled, unstained, unsullied, speckless, ultra-clean</span></div><div><strong class=""syn"">perfect</strong><span class=""syn"">, pristine, mint, as good as new</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Free from flaws or mistakes; perfect.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘an immaculate safety record’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">unblemished</strong><span class=""syn"">, spotless, pure, impeccable, unsullied, undefiled, untarnished, stainless</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""sense-regions domain_labels"">Theology </span><span class=""ind"">(in the Roman Catholic Church) free from sin.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘We will not go into the difference between the immaculate conception and virgin birth.’</em></div></div><div class=""exg""><div class=""ex""><em>‘That's why we're convinced that the pregnancy was an immaculate conception.’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Botany Zoology </span><br/><span class=""ind"">Uniformly coloured without spots or other marks.</span></p><span class=""indicators""></span></div></li></ul></section>"
immaterial,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Unimportant under the circumstances; irrelevant.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the difference in our ages is immaterial’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">irrelevant</strong><span class=""syn"">, unimportant, inconsequential, insignificant, of no matter, of no moment, of little account, beside the point, not to the point, neither here nor there, inapposite, not pertinent, not germane</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Philosophy </span><br/><span class=""ind"">Spiritual, rather than physical.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘we have immaterial souls’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">intangible</strong><span class=""syn"">, incorporeal, not material, bodiless, unembodied, disembodied, impalpable, ethereal, unsubstantial, insubstantial, airy, aerial</span></div></div></div></div></li></ul></section>"
immemorial,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Originating in the distant past; very old.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an immemorial custom’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">ancient</strong><span class=""syn"">, old, very old, age-old, antediluvian, timeless, dateless, archaic, long-standing, long-lived, time-worn, time-honoured</span></div></div></div></div></li></ul></section>"
immunize,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Make (a person or animal) immune to infection, typically by inoculation.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the vaccine is used to immunize children against measles’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">vaccinate</strong><span class=""syn"">, inoculate, inject</span></div></div></div></div></li></ul></section>"
impassive,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Not feeling or showing emotion.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘his cold, impassive face’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">expressionless</strong><span class=""syn"">, unexpressive, inexpressive, inscrutable, blank, deadpan, poker-faced, straight-faced, dispassionate</span></div></div></div></div></li></ul></section>"
impel,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>impels, </span></span><span class=""inflection-text""><span>impelling, </span></span><span class=""inflection-text""><span>impelled</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Drive, force, or urge (someone) to do something.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘financial difficulties impelled him to desperate measures’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with object and infinitive</span></u> <em>‘a lack of equality impelled the oppressed to fight’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">force</strong><span class=""syn"">, compel, constrain, oblige, necessitate, require, demand, make, urge, exhort, press, apply pressure, pressure, pressurize, drive, push, spur, prod, goad, incite, prompt, persuade, inspire</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Drive forward; propel.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘vital energies impel him in unforeseen directions’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">propel</strong><span class=""syn"">, drive, drive forwards, move forwards, move, actuate, set in motion, get going, get moving</span></div></div></div></li></ul></p></div></li></ul></section>"
impersonate,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Pretend to be (another person) for entertainment or fraud.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘it's a very serious offence to impersonate a police officer’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">imitate</strong><span class=""syn"">, mimic, do an impression of, ape</span></div></div></div></div></li></ul></section>"
impertinent,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Not showing proper respect; rude.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an impertinent question’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">rude</strong><span class=""syn"">, insolent, impolite, unmannerly, ill-mannered, bad-mannered, uncivil, discourteous, disrespectful</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-registers"">formal </span><span class=""ind"">Not pertinent to a particular matter; irrelevant.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘talk of ‘rhetoric’ and ‘strategy’ is impertinent to this process’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">irrelevant</strong><span class=""syn"">, inapplicable, inapposite, inappropriate, immaterial, unrelated, unconnected, not germane</span></div></div></div></div></li></ul></section>"
impervious,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Not allowing fluid to pass through.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an impervious layer of basaltic clay’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">impermeable</strong><span class=""syn"">, impenetrable, impregnable, waterproof, watertight, water-resistant, water-repellent</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""form-groups""><strong>impervious to</strong></span><span class=""ind"">Unable to be affected by.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he worked, apparently impervious to the heat’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">unaffected by</strong><span class=""syn"">, untouched by, immune to, invulnerable to, insusceptible to, not susceptible to, proof against, unreceptive to, closed to, resistant to, indifferent to, heedless of, unresponsive to, oblivious to, unmoved by, deaf to</span></div></div></div></div></li></ul></section>"
impetuous,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Acting or done quickly and without thought or care.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she might live to rue this impetuous decision’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">impulsive</strong><span class=""syn"">, rash, hasty, overhasty, reckless, heedless, foolhardy, incautious, imprudent, injudicious, ill-conceived, ill-considered, unplanned, unreasoned, unthought-out, unthinking</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Moving forcefully or rapidly.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘an impetuous but controlled flow of water’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">torrential</strong><span class=""syn"">, powerful, forceful, vigorous, violent, raging, rampant, relentless, unrestrained, uncontrolled, unbridled</span></div></div></div></li></ul></p></div></li></ul></section>"
impinge,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>impinges, </span></span><span class=""inflection-text""><span>impinging, </span></span><span class=""inflection-text""><span>impinged</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Have an effect, especially a negative one.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘several factors impinge on market efficiency’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">affect</strong><span class=""syn"">, have an effect on, have a bearing on, touch, influence, exert influence on, make an impression on, make an impact on, leave a mark on</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Advance over an area belonging to someone or something else; encroach.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the proposed fencing would impinge on a public bridleway’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">encroach on</strong><span class=""syn"">, intrude on, infringe, invade, trespass on, obtrude into, make inroads into, cut through, interfere with</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""form-groups""><strong>impinge on/upon</strong></span><span class=""sense-regions domain_labels"">Physics </span><span class=""ind"">Strike.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the gases impinge on the surface of the liquid’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">strike</strong><span class=""syn"">, hit, dash against, collide with</span></div></div></div></li></ul></p></div></li></ul></section>"
impudent,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Not showing due respect for another person; impertinent.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he could have strangled this impudent upstart’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">impertinent</strong><span class=""syn"">, insolent, cheeky, audacious, brazen, shameless, immodest, pert</span></div></div></div></div></li></ul></section>"
inadvertent,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Not resulting from or achieved through deliberate planning.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an inadvertent administrative error occurred that resulted in an overpayment’</em></div></div><div class=""exg""><div class=""ex""><em>‘he was pardoned for inadvertent manslaughter’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">unintentional</strong><span class=""syn"">, unintended, accidental, unpremeditated, unplanned, unmeant, innocent, uncalculated, unconscious, unthinking, unwitting, involuntary</span></div></div></div></div></li></ul></section>"
incandescent,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Emitting light as a result of being heated.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘plumes of incandescent liquid rock’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">white-hot</strong><span class=""syn"">, intensely hot, red-hot, burning, fiery, on fire, blazing, ablaze, aflame</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">(of an electric light) containing a filament which glows white-hot when heated by a current passed through it.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘an incandescent lamp’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">Full of strong emotion; passionate.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she felt an incandescent love for life’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""ind"">Extremely angry.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I am incandescent at the way I've been treated’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">furious</strong><span class=""syn"">, enraged, raging, very angry, incensed, seething, infuriated, fuming, boiling, inflamed, irate, wrathful, in a temper, beside oneself</span></div></div></div></li></ul></p></div></li></ul></section>"
inception,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">in singular</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The establishment or starting point of an institution or activity.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she has been on the board since its inception two years ago’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">establishment</strong><span class=""syn"">, institution, foundation, founding, formation, initiation, setting up, origination, constitution, inauguration, opening</span></div></div></div></div></li></ul></section>"
incinerator,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">An apparatus for burning waste material, especially industrial waste, at high temperatures until it is reduced to ash.</span></p><span class=""indicators""></span></div></li></ul></section>"
incongruity,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>incongruities</span></span></span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The state of being incongruous; incompatibility.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the incongruity of his fleshy face and skinny body disturbed her’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘the movie presents numerous incongruities and reversals’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">inappropriateness</strong><span class=""syn"">, incongruousness, unsuitability, lack of harmony, discordance, inharmoniousness, dissonance, incompatibility, inconsistency, difference, disparity, discrepancy, irreconcilability</span></div></div></div></div></li></ul></section>"
incongruous,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Not in harmony or keeping with the surroundings or other aspects of something.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the duffel coat looked incongruous with the black dress she wore underneath’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">out of place</strong><span class=""syn"">, out of keeping, inappropriate, unsuitable, unsuited, not in harmony</span></div><div><strong class=""syn"">ill-matched</strong><span class=""syn"">, ill-assorted, mismatched, unharmonious, inconsistent, incompatible, different, dissimilar, contrasting, disparate, discrepant</span></div></div></div></div></li></ul></section>"
incredulous,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">(of a person or their manner) unwilling or unable to believe something.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an incredulous gasp’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">disbelieving</strong><span class=""syn"">, unbelieving, doubtful, dubious, unconvinced</span></div></div></div></div></li></ul></section>"
incursion,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">An invasion or attack, especially a sudden or brief one.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘incursions into enemy territory’</em></div></div><div class=""exg""><div class=""ex""><em>‘border incursions’</em></div></div><div class=""exg""><div class=""ex""><em>‘their successful incursion into the electronic-media market’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">attack on</strong><span class=""syn"">, assault on, raid on, invasion of, storming of, overrunning of, foray into, blitz on, sortie into, sally against, sally into, advance into, advance on, push into, thrust into, descent on</span></div></div></div></div></li></ul></section>"
indemnity,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>indemnities</span></span></span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Security or protection against a loss or other financial burden.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘no indemnity will be given for loss of cash’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">insurance</strong><span class=""syn"">, assurance, protection, security, indemnification, surety, endorsement, guarantee, warranty, safeguard</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Security against or exemption from legal liability for one's actions.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a deed of indemnity’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘even warranties and indemnities do not provide complete protection’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">immunity</strong><span class=""syn"">, exemption, exception, dispensation, exclusion, freedom, release, relief, absolution, exoneration</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><u><span class=""grammatical_note"">count noun</span></u> <span class=""ind"">A sum of money paid as compensation, especially one paid by a country defeated in war as a condition of peace.</span><div class=""trg""></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">reimbursement</strong><span class=""syn"">, compensation, recompense, repayment, restitution, payment, remuneration, requital, redress, reparation, reparations, damages</span></div></div></div></li></ul></p></div></li></ul></section>"
